date,open,high,low,close,adjusted_close,volume,ticker,Ticker
2024-11-12,48.365,48.555,47.73,47.765,47.2068,392498,EXW1.XETRA,EXW1.XETRA
2024-11-13,47.58,47.91,47.295,47.685,47.1277,570264,EXW1.XETRA,EXW1.XETRA
2024-11-14,47.885,48.66,47.865,48.625,48.0567,498708,EXW1.XETRA,EXW1.XETRA
2024-11-15,48.28,48.61,48.135,48.2,47.6367,215117,EXW1.XETRA,EXW1.XETRA
2024-11-18,48.285,48.36,47.945,48.28,47.7158,226859,EXW1.XETRA,EXW1.XETRA
2024-11-19,48.355,48.365,47.23,47.865,47.3056,332500,EXW1.XETRA,EXW1.XETRA
2024-11-20,48.125,48.215,47.5,47.635,47.0783,580450,EXW1.XETRA,EXW1.XETRA
2024-11-21,47.64,47.885,47.225,47.86,47.3007,428630,EXW1.XETRA,EXW1.XETRA
2024-11-22,48.17,48.305,47.56,48.205,47.6416,248100,EXW1.XETRA,EXW1.XETRA
2024-11-25,48.63,48.645,48.24,48.31,47.7454,607355,EXW1.XETRA,EXW1.XETRA
2024-11-26,47.95,48.255,47.81,47.99,47.4292,887061,EXW1.XETRA,EXW1.XETRA
2024-11-27,47.745,47.81,47.43,47.745,47.187,613427,EXW1.XETRA,EXW1.XETRA
2024-11-28,48.045,48.175,47.85,47.985,47.4242,102251,EXW1.XETRA,EXW1.XETRA
2024-11-29,47.865,48.46,47.82,48.41,47.8442,461169,EXW1.XETRA,EXW1.XETRA
2024-12-02,48.05,48.9,48.045,48.855,48.284,384137,EXW1.XETRA,EXW1.XETRA
2024-12-03,49.055,49.405,48.94,49.175,48.6003,481724,EXW1.XETRA,EXW1.XETRA
2024-12-04,49.38,49.725,49.365,49.625,49.045,662281,EXW1.XETRA,EXW1.XETRA
2024-12-05,49.64,49.975,49.62,49.91,49.3267,118279,EXW1.XETRA,EXW1.XETRA
2024-12-06,49.885,50.27,49.865,50.19,49.6034,655959,EXW1.XETRA,EXW1.XETRA
2024-12-09,50.42,50.44,50.16,50.24,49.6529,258509,EXW1.XETRA,EXW1.XETRA
2024-12-10,50.13,50.2,49.925,49.955,49.3712,142849,EXW1.XETRA,EXW1.XETRA
2024-12-11,49.905,50.09,49.855,50.03,49.4453,95518,EXW1.XETRA,EXW1.XETRA
2024-12-12,50.16,50.16,49.96,50.05,49.4651,379883,EXW1.XETRA,EXW1.XETRA
2024-12-13,50.07,50.32,49.93,50.06,49.475,109971,EXW1.XETRA,EXW1.XETRA
2024-12-16,49.82,49.88,49.67,49.725,49.2486,616211,EXW1.XETRA,EXW1.XETRA
2024-12-17,49.575,49.94,49.555,49.725,49.2486,579716,EXW1.XETRA,EXW1.XETRA
2024-12-18,49.775,49.94,49.68,49.795,49.3179,931423,EXW1.XETRA,EXW1.XETRA
2024-12-19,49.11,49.31,48.91,49.055,48.585,384273,EXW1.XETRA,EXW1.XETRA
2024-12-20,48.675,48.945,48.295,48.935,48.4662,962735,EXW1.XETRA,EXW1.XETRA
2024-12-23,48.685,48.85,48.59,48.76,48.2928,77417,EXW1.XETRA,EXW1.XETRA
2024-12-27,48.715,49.205,48.715,49.205,48.7336,87204,EXW1.XETRA,EXW1.XETRA
2024-12-30,49.035,49.28,48.995,49.09,48.6197,36883,EXW1.XETRA,EXW1.XETRA
2025-01-02,49.32,49.445,48.72,49.445,48.9713,144537,EXW1.XETRA,EXW1.XETRA
2025-01-03,49.38,49.38,48.91,48.96,48.4909,29253,EXW1.XETRA,EXW1.XETRA
2025-01-06,49.29,50.16,49.205,50.16,49.6794,197423,EXW1.XETRA,EXW1.XETRA
2025-01-07,50.12,50.52,49.945,50.35,49.8676,1406761,EXW1.XETRA,EXW1.XETRA
2025-01-08,50.33,50.63,49.96,50.25,49.7686,106113,EXW1.XETRA,EXW1.XETRA
2025-01-09,49.96,50.46,49.955,50.43,49.9468,1481928,EXW1.XETRA,EXW1.XETRA
2025-01-10,50.39,50.58,49.965,50.04,49.5606,976662,EXW1.XETRA,EXW1.XETRA
2025-01-13,49.79,49.895,49.435,49.8,49.3229,222739,EXW1.XETRA,EXW1.XETRA
2025-01-14,50.22,50.39,50.04,50.08,49.6002,105520,EXW1.XETRA,EXW1.XETRA
2025-01-15,50.15,50.78,50.06,50.65,50.1647,163908,EXW1.XETRA,EXW1.XETRA
2025-01-16,51.21,51.33,51.05,51.33,50.8382,108243,EXW1.XETRA,EXW1.XETRA
2025-01-17,51.5,51.84,51.48,51.76,51.2641,7564715,EXW1.XETRA,EXW1.XETRA
2025-01-20,51.88,52.12,51.7,51.95,51.4523,740917,EXW1.XETRA,EXW1.XETRA
2025-01-21,51.88,51.99,51.82,51.95,51.4523,316856,EXW1.XETRA,EXW1.XETRA
2025-01-22,52.11,52.55,52.08,52.37,51.8682,725822,EXW1.XETRA,EXW1.XETRA
2025-01-23,52.28,52.51,52.15,52.51,52.0069,510754,EXW1.XETRA,EXW1.XETRA
2025-01-24,52.81,52.92,52.4,52.5,51.997,619415,EXW1.XETRA,EXW1.XETRA
2025-01-27,51.93,52.34,51.66,52.19,51.69,314365,EXW1.XETRA,EXW1.XETRA
2025-01-28,52.28,52.53,52.13,52.28,51.7791,247510,EXW1.XETRA,EXW1.XETRA
2025-01-29,52.69,52.75,52.55,52.62,52.1159,315534,EXW1.XETRA,EXW1.XETRA
2025-01-30,52.87,53.18,52.84,53.17,52.6606,202828,EXW1.XETRA,EXW1.XETRA
2025-01-31,53.3,53.48,53.07,53.17,52.6606,465883,EXW1.XETRA,EXW1.XETRA
2025-02-03,52.16,52.59,52.1,52.51,52.0069,505670,EXW1.XETRA,EXW1.XETRA
2025-02-04,52.6,53.0,52.26,52.97,52.4625,167886,EXW1.XETRA,EXW1.XETRA
2025-02-05,52.85,53.04,52.77,53.04,52.5318,55452,EXW1.XETRA,EXW1.XETRA
2025-02-06,53.26,53.98,53.25,53.9,53.3836,345216,EXW1.XETRA,EXW1.XETRA
2025-02-07,53.87,53.92,53.47,53.59,53.0766,253285,EXW1.XETRA,EXW1.XETRA
2025-02-10,53.74,54.0,53.67,53.96,53.443,150401,EXW1.XETRA,EXW1.XETRA
2025-02-11,53.97,54.31,53.91,54.27,53.75,80690,EXW1.XETRA,EXW1.XETRA
2025-02-12,54.46,54.55,53.99,54.41,53.8887,261695,EXW1.XETRA,EXW1.XETRA
2025-02-13,54.96,55.39,54.73,55.39,54.8593,502777,EXW1.XETRA,EXW1.XETRA
2025-02-14,55.37,55.63,55.24,55.35,54.8197,168783,EXW1.XETRA,EXW1.XETRA
2025-02-17,55.35,55.69,55.35,55.65,55.1168,591522,EXW1.XETRA,EXW1.XETRA
2025-02-18,55.72,55.9,55.5,55.8,55.2654,847716,EXW1.XETRA,EXW1.XETRA
2025-02-19,55.84,55.85,54.98,55.03,54.5028,569825,EXW1.XETRA,EXW1.XETRA
2025-02-20,55.21,55.45,55.0,55.05,54.5226,122523,EXW1.XETRA,EXW1.XETRA
2025-02-21,55.1,55.32,54.99,55.19,54.6612,86973,EXW1.XETRA,EXW1.XETRA
2025-02-24,55.19,55.27,54.71,54.98,54.4532,320061,EXW1.XETRA,EXW1.XETRA
2025-02-25,54.8,55.22,54.71,54.93,54.4037,144317,EXW1.XETRA,EXW1.XETRA
2025-02-26,55.28,55.79,55.25,55.74,55.206,161748,EXW1.XETRA,EXW1.XETRA
2025-02-27,55.23,55.43,54.83,55.17,54.6414,462873,EXW1.XETRA,EXW1.XETRA
2025-02-28,54.7,55.11,54.57,55.11,54.582,185702,EXW1.XETRA,EXW1.XETRA
2025-03-03,55.21,56.13,54.83,55.95,55.4139,206759,EXW1.XETRA,EXW1.XETRA
2025-03-04,55.22,55.22,54.13,54.34,53.8194,1994006,EXW1.XETRA,EXW1.XETRA
2025-03-05,55.25,55.72,55.22,55.32,54.79,1004657,EXW1.XETRA,EXW1.XETRA
2025-03-06,55.7,55.84,54.94,55.57,55.0376,346331,EXW1.XETRA,EXW1.XETRA
2025-03-07,55.24,55.35,54.75,55.07,54.5424,123162,EXW1.XETRA,EXW1.XETRA
2025-03-10,55.28,55.29,54.17,54.28,53.7599,2343676,EXW1.XETRA,EXW1.XETRA
2025-03-11,54.42,54.7,53.39,53.52,53.0072,2639951,EXW1.XETRA,EXW1.XETRA
2025-03-12,53.96,54.46,53.58,54.02,53.5024,2034459,EXW1.XETRA,EXW1.XETRA
2025-03-13,53.83,54.27,53.55,53.65,53.136,546471,EXW1.XETRA,EXW1.XETRA
2025-03-14,53.56,54.5,53.54,54.47,53.9481,527504,EXW1.XETRA,EXW1.XETRA
2025-03-17,54.21,54.73,54.12,54.73,54.3295,290541,EXW1.XETRA,EXW1.XETRA
2025-03-18,54.91,55.25,54.84,55.09,54.6869,4044322,EXW1.XETRA,EXW1.XETRA
2025-03-19,54.88,55.4,54.85,55.32,54.9152,456143,EXW1.XETRA,EXW1.XETRA
2025-03-20,55.35,55.4,54.58,54.75,54.3493,692343,EXW1.XETRA,EXW1.XETRA
2025-03-21,54.58,54.61,54.22,54.46,54.0615,676687,EXW1.XETRA,EXW1.XETRA
2025-03-24,54.95,55.02,54.35,54.43,54.0317,344823,EXW1.XETRA,EXW1.XETRA
2025-03-25,54.7,55.28,54.6,55.07,54.667,321722,EXW1.XETRA,EXW1.XETRA
2025-03-26,55.26,55.27,54.39,54.45,54.0515,415135,EXW1.XETRA,EXW1.XETRA
2025-03-27,53.89,54.34,53.74,54.15,53.7537,2782280,EXW1.XETRA,EXW1.XETRA
2025-03-28,53.92,54.11,53.53,53.71,53.317,3260283,EXW1.XETRA,EXW1.XETRA
2025-03-31,53.19,53.3,52.57,52.89,52.503,2867834,EXW1.XETRA,EXW1.XETRA
2025-04-01,53.3,53.69,53.15,53.55,53.1581,261898,EXW1.XETRA,EXW1.XETRA
2025-04-02,53.4,53.42,52.99,53.42,53.0291,444883,EXW1.XETRA,EXW1.XETRA
2025-04-03,52.31,52.5,51.4,51.49,51.1132,7412525,EXW1.XETRA,EXW1.XETRA
2025-04-04,51.02,51.13,48.6,49.125,48.7655,6870632,EXW1.XETRA,EXW1.XETRA
2025-04-07,46.405,49.4,45.885,46.905,46.5618,2490958,EXW1.XETRA,EXW1.XETRA
2025-04-08,47.45,48.675,47.085,48.16,47.8076,1167601,EXW1.XETRA,EXW1.XETRA
2025-04-09,46.97,47.405,46.005,46.545,46.2044,4907356,EXW1.XETRA,EXW1.XETRA
2025-04-10,50.13,50.26,48.49,48.49,48.1352,992800,EXW1.XETRA,EXW1.XETRA
2025-04-11,49.1,49.1,47.695,48.295,47.9416,676065,EXW1.XETRA,EXW1.XETRA
2025-04-14,49.145,49.76,49.065,49.47,49.108,544037,EXW1.XETRA,EXW1.XETRA
2025-04-15,49.63,50.18,49.525,50.12,49.7532,452560,EXW1.XETRA,EXW1.XETRA
2025-04-16,49.63,50.05,49.325,50.05,49.6837,256265,EXW1.XETRA,EXW1.XETRA
2025-04-17,50.01,50.12,49.625,49.775,49.4107,249533,EXW1.XETRA,EXW1.XETRA
2025-04-22,49.685,50.1,49.465,50.1,49.7334,267790,EXW1.XETRA,EXW1.XETRA
2025-04-23,51.04,51.77,51.0,51.51,51.1331,1106397,EXW1.XETRA,EXW1.XETRA
2025-04-24,51.33,51.76,51.01,51.73,51.3514,163623,EXW1.XETRA,EXW1.XETRA
2025-04-25,52.09,52.26,51.9,52.16,51.7783,201973,EXW1.XETRA,EXW1.XETRA
2025-04-28,52.37,52.6,52.26,52.27,51.8875,323232,EXW1.XETRA,EXW1.XETRA
2025-04-29,52.35,52.47,52.05,52.25,51.8676,536992,EXW1.XETRA,EXW1.XETRA
2025-04-30,52.39,52.48,51.67,52.16,51.7783,597457,EXW1.XETRA,EXW1.XETRA
2025-05-02,52.88,53.5,52.79,53.5,53.1085,1633438,EXW1.XETRA,EXW1.XETRA
2025-05-05,53.51,53.71,53.45,53.66,53.2673,2580644,EXW1.XETRA,EXW1.XETRA
2025-05-06,53.73,53.73,53.0,53.48,53.0886,673997,EXW1.XETRA,EXW1.XETRA
2025-05-07,53.42,53.48,53.1,53.2,52.8107,839945,EXW1.XETRA,EXW1.XETRA
2025-05-08,53.55,53.98,53.53,53.8,53.4063,547069,EXW1.XETRA,EXW1.XETRA
2025-05-09,54.0,54.21,53.97,54.09,53.6942,1034837,EXW1.XETRA,EXW1.XETRA
2025-05-12,55.1,55.25,54.5,54.96,54.5578,1286142,EXW1.XETRA,EXW1.XETRA
2025-05-13,54.94,55.25,54.92,55.25,54.8457,593202,EXW1.XETRA,EXW1.XETRA
2025-05-14,55.3,55.33,54.85,55.12,54.7166,205191,EXW1.XETRA,EXW1.XETRA
2025-05-15,54.89,55.23,54.74,55.21,54.806,156311,EXW1.XETRA,EXW1.XETRA
2025-05-16,55.36,55.62,55.22,55.42,55.0144,441610,EXW1.XETRA,EXW1.XETRA
2025-05-19,55.38,55.56,55.12,55.56,55.1534,1158985,EXW1.XETRA,EXW1.XETRA
2025-05-20,55.69,55.97,55.56,55.87,55.4611,3818072,EXW1.XETRA,EXW1.XETRA
2025-05-21,55.72,55.95,55.45,55.83,55.4214,375921,EXW1.XETRA,EXW1.XETRA
2025-05-22,55.61,55.62,55.15,55.56,55.1534,132407,EXW1.XETRA,EXW1.XETRA
2025-05-23,55.67,55.73,53.8,54.55,54.1508,1507077,EXW1.XETRA,EXW1.XETRA
2025-05-26,55.4,55.4,55.14,55.26,54.8556,302607,EXW1.XETRA,EXW1.XETRA
2025-05-27,55.26,55.68,55.25,55.51,55.1038,224561,EXW1.XETRA,EXW1.XETRA
2025-05-28,55.48,55.58,55.08,55.08,54.6769,165967,EXW1.XETRA,EXW1.XETRA
2025-05-29,55.58,55.71,54.98,55.05,54.6471,262877,EXW1.XETRA,EXW1.XETRA
2025-05-30,55.05,55.34,54.95,54.95,54.5479,99061,EXW1.XETRA,EXW1.XETRA
2025-06-02,54.76,54.95,54.38,54.85,54.4486,126102,EXW1.XETRA,EXW1.XETRA
2025-06-03,55.06,55.08,54.6,55.06,54.6571,61087,EXW1.XETRA,EXW1.XETRA
2025-06-04,55.31,55.56,55.2,55.38,54.9747,507892,EXW1.XETRA,EXW1.XETRA
2025-06-05,55.49,55.66,55.13,55.42,55.0144,155222,EXW1.XETRA,EXW1.XETRA
2025-06-06,55.41,55.67,55.3,55.63,55.2229,588016,EXW1.XETRA,EXW1.XETRA
2025-06-09,55.59,55.59,55.29,55.55,55.1435,80525,EXW1.XETRA,EXW1.XETRA
2025-06-10,55.54,55.6,55.31,55.47,55.0641,130304,EXW1.XETRA,EXW1.XETRA
2025-06-11,55.56,55.63,55.25,55.29,54.8854,185313,EXW1.XETRA,EXW1.XETRA
2025-06-12,54.94,55.16,54.62,54.94,54.538,825443,EXW1.XETRA,EXW1.XETRA
2025-06-13,54.14,54.44,54.05,54.28,53.8828,1812591,EXW1.XETRA,EXW1.XETRA
2025-06-16,54.07,54.37,53.94,54.3,54.3,1835362,EXW1.XETRA,EXW1.XETRA
2025-06-17,53.82,53.92,53.55,53.79,53.79,154782,EXW1.XETRA,EXW1.XETRA
2025-06-18,53.87,53.89,53.45,53.58,53.58,246767,EXW1.XETRA,EXW1.XETRA
2025-06-19,53.3,53.32,52.93,52.94,52.94,2731277,EXW1.XETRA,EXW1.XETRA
2025-06-20,53.27,53.74,53.24,53.33,53.33,348972,EXW1.XETRA,EXW1.XETRA
2025-06-23,53.04,53.46,52.83,53.18,53.18,183773,EXW1.XETRA,EXW1.XETRA
2025-06-24,54.22,54.22,53.82,53.95,53.95,403156,EXW1.XETRA,EXW1.XETRA
2025-06-25,54.06,54.15,53.46,53.46,53.46,285573,EXW1.XETRA,EXW1.XETRA
2025-06-26,53.68,53.68,53.2,53.42,53.42,217304,EXW1.XETRA,EXW1.XETRA
2025-06-27,53.83,54.25,53.82,54.25,54.25,166844,EXW1.XETRA,EXW1.XETRA
2025-06-30,54.37,54.37,53.96,54.03,54.03,252716,EXW1.XETRA,EXW1.XETRA
2025-07-01,54.11,54.12,53.64,53.76,53.76,626236,EXW1.XETRA,EXW1.XETRA
2025-07-02,54.12,54.2,53.86,54.13,54.13,721287,EXW1.XETRA,EXW1.XETRA
2025-07-03,54.29,54.39,53.98,54.39,54.39,282062,EXW1.XETRA,EXW1.XETRA
2025-07-04,54.16,54.16,53.72,53.86,53.86,196446,EXW1.XETRA,EXW1.XETRA
2025-07-07,53.95,54.41,53.9,54.41,54.41,100481,EXW1.XETRA,EXW1.XETRA
2025-07-08,54.45,54.76,54.33,54.76,54.76,266662,EXW1.XETRA,EXW1.XETRA
2025-07-09,54.89,55.51,54.85,55.47,55.47,5775554,EXW1.XETRA,EXW1.XETRA
2025-07-10,55.61,55.68,55.35,55.38,55.38,1102024,EXW1.XETRA,EXW1.XETRA
2025-07-11,55.15,55.16,54.66,54.82,54.82,308506,EXW1.XETRA,EXW1.XETRA
2025-07-14,54.37,54.68,54.34,54.68,54.68,268440,EXW1.XETRA,EXW1.XETRA
2025-07-15,54.9,54.95,54.5,54.5,54.5,610805,EXW1.XETRA,EXW1.XETRA
2025-07-16,54.19,54.48,53.96,53.96,53.96,797448,EXW1.XETRA,EXW1.XETRA
2025-07-17,54.5,54.78,54.37,54.78,54.78,495152,EXW1.XETRA,EXW1.XETRA
2025-07-18,54.97,55.05,54.55,54.56,54.56,139522,EXW1.XETRA,EXW1.XETRA
2025-07-21,54.59,54.6,54.2,54.44,54.44,208307,EXW1.XETRA,EXW1.XETRA
2025-07-22,54.28,54.3,53.8,53.9,53.9,3311933,EXW1.XETRA,EXW1.XETRA
2025-07-23,54.46,54.74,54.3,54.45,54.45,1592972,EXW1.XETRA,EXW1.XETRA
2025-07-24,54.89,54.99,54.42,54.55,54.55,1012939,EXW1.XETRA,EXW1.XETRA
2025-07-25,54.24,54.65,54.19,54.55,54.55,192256,EXW1.XETRA,EXW1.XETRA
2025-07-28,55.2,55.22,54.31,54.37,54.37,2548354,EXW1.XETRA,EXW1.XETRA
2025-07-29,54.58,55.14,54.58,54.8,54.8,419743,EXW1.XETRA,EXW1.XETRA
2025-07-30,54.74,55.08,54.65,54.96,54.96,711282,EXW1.XETRA,EXW1.XETRA
2025-07-31,55.1,55.22,54.23,54.24,54.24,721774,EXW1.XETRA,EXW1.XETRA
2025-08-01,53.62,53.7,52.6,52.69,52.69,3821929,EXW1.XETRA,EXW1.XETRA
2025-08-04,52.91,53.48,52.91,53.48,53.48,1341527,EXW1.XETRA,EXW1.XETRA
2025-08-05,53.71,53.75,53.43,53.54,53.54,697169,EXW1.XETRA,EXW1.XETRA
2025-08-06,53.77,53.89,53.6,53.7,53.7,328731,EXW1.XETRA,EXW1.XETRA
2025-08-07,53.85,54.61,53.81,54.4,54.4,2997733,EXW1.XETRA,EXW1.XETRA
2025-08-08,54.41,54.67,54.33,54.49,54.49,3912547,EXW1.XETRA,EXW1.XETRA
2025-08-11,54.67,54.68,54.3,54.35,54.35,364309,EXW1.XETRA,EXW1.XETRA
2025-08-12,54.51,54.52,54.14,54.4,54.4,205402,EXW1.XETRA,EXW1.XETRA
2025-08-13,54.66,54.98,54.65,54.92,54.92,55055,EXW1.XETRA,EXW1.XETRA
2025-08-14,54.92,55.41,54.92,55.41,55.41,173959,EXW1.XETRA,EXW1.XETRA
2025-08-15,55.67,55.78,55.51,55.59,55.59,467724,EXW1.XETRA,EXW1.XETRA
2025-08-18,55.42,55.45,55.16,55.37,55.37,88649,EXW1.XETRA,EXW1.XETRA
2025-08-19,55.56,55.93,55.45,55.87,55.87,378375,EXW1.XETRA,EXW1.XETRA
2025-08-20,55.59,55.96,55.59,55.76,55.76,253725,EXW1.XETRA,EXW1.XETRA
2025-08-21,55.72,55.72,55.43,55.68,55.68,200691,EXW1.XETRA,EXW1.XETRA
2025-08-22,55.61,56.16,55.6,55.95,55.95,150917,EXW1.XETRA,EXW1.XETRA
2025-08-25,55.75,55.83,55.45,55.45,55.45,157052,EXW1.XETRA,EXW1.XETRA
2025-08-26,55.03,55.15,54.79,54.88,54.88,361039,EXW1.XETRA,EXW1.XETRA
2025-08-27,55.02,55.06,54.69,54.99,54.99,340606,EXW1.XETRA,EXW1.XETRA
2025-08-28,55.23,55.35,54.82,55.02,55.02,118349,EXW1.XETRA,EXW1.XETRA
2025-08-29,54.89,54.94,54.53,54.53,54.53,260317,EXW1.XETRA,EXW1.XETRA
2025-09-01,54.73,54.82,54.65,54.76,54.76,3327733,EXW1.XETRA,EXW1.XETRA
2025-09-02,54.75,54.76,53.99,53.99,53.99,3410023,EXW1.XETRA,EXW1.XETRA
2025-09-03,54.4,54.55,54.17,54.34,54.34,288686,EXW1.XETRA,EXW1.XETRA
2025-09-04,54.34,54.63,54.26,54.57,54.57,259586,EXW1.XETRA,EXW1.XETRA
2025-09-05,54.77,54.82,54.14,54.3,54.3,283919,EXW1.XETRA,EXW1.XETRA
2025-09-08,54.57,54.79,54.42,54.73,54.73,472883,EXW1.XETRA,EXW1.XETRA
2025-09-09,54.8,54.97,54.53,54.75,54.75,1242477,EXW1.XETRA,EXW1.XETRA
2025-09-10,55.02,55.2,54.62,54.66,54.66,561361,EXW1.XETRA,EXW1.XETRA
2025-09-11,54.73,55.1,54.61,54.96,54.96,128953,EXW1.XETRA,EXW1.XETRA
2024-09-12,80.252,80.252,79.824,79.824,75.139,0,IS3K.XETRA,IS3K.XETRA
2024-09-13,79.754,79.756,79.528,79.714,75.0355,5040,IS3K.XETRA,IS3K.XETRA
2024-09-16,79.632,79.632,79.472,79.528,74.8604,733,IS3K.XETRA,IS3K.XETRA
2024-09-17,79.654,79.772,79.61,79.686,75.0091,1823,IS3K.XETRA,IS3K.XETRA
2024-09-18,79.698,79.698,79.544,79.622,74.9489,2446,IS3K.XETRA,IS3K.XETRA
2024-09-19,79.852,79.906,79.656,79.896,75.2068,269,IS3K.XETRA,IS3K.XETRA
2024-09-20,79.608,79.702,79.488,79.616,74.9432,6133,IS3K.XETRA,IS3K.XETRA
2024-09-23,79.782,80.104,79.692,79.746,75.0656,423,IS3K.XETRA,IS3K.XETRA
2024-09-24,79.646,79.79,79.53,79.542,74.8736,1353,IS3K.XETRA,IS3K.XETRA
2024-09-25,79.14,79.52,79.14,79.52,74.8529,1789,IS3K.XETRA,IS3K.XETRA
2024-09-26,79.728,79.728,79.274,79.312,74.6571,1975,IS3K.XETRA,IS3K.XETRA
2024-09-27,79.73,79.792,79.384,79.654,74.979,2863,IS3K.XETRA,IS3K.XETRA
2024-09-30,79.626,79.91,79.616,79.908,75.2181,402,IS3K.XETRA,IS3K.XETRA
2024-10-01,80.528,80.528,80.12,80.496,75.7716,2191,IS3K.XETRA,IS3K.XETRA
2024-10-02,80.442,80.698,80.442,80.632,75.8996,1674,IS3K.XETRA,IS3K.XETRA
2024-10-03,80.628,80.704,80.582,80.704,75.9674,9,IS3K.XETRA,IS3K.XETRA
2024-10-04,80.616,81.096,80.616,80.992,76.2385,781,IS3K.XETRA,IS3K.XETRA
2024-10-07,80.972,81.018,80.816,80.842,76.0973,3604,IS3K.XETRA,IS3K.XETRA
2024-10-08,80.598,80.802,80.552,80.782,76.0408,2955,IS3K.XETRA,IS3K.XETRA
2024-10-09,80.844,80.992,80.816,80.972,76.2196,964,IS3K.XETRA,IS3K.XETRA
2024-10-10,81.172,81.206,80.998,81.118,76.3571,4661,IS3K.XETRA,IS3K.XETRA
2024-10-11,81.072,81.106,80.942,81.038,76.2818,2734,IS3K.XETRA,IS3K.XETRA
2024-10-14,81.086,81.32,81.086,81.248,76.4794,2711,IS3K.XETRA,IS3K.XETRA
2024-10-15,81.686,81.686,81.392,81.482,76.6997,80,IS3K.XETRA,IS3K.XETRA
2024-10-16,81.784,81.83,81.564,81.788,76.9877,3617,IS3K.XETRA,IS3K.XETRA
2024-10-17,81.84,82.216,81.84,81.934,77.1252,12115,IS3K.XETRA,IS3K.XETRA
2024-10-18,81.992,82.0,81.93,81.93,77.1214,1536,IS3K.XETRA,IS3K.XETRA
2024-10-21,82.05,82.12,81.88,81.912,77.1045,82,IS3K.XETRA,IS3K.XETRA
2024-10-22,81.916,82.078,81.866,81.934,77.1252,1385,IS3K.XETRA,IS3K.XETRA
2024-10-23,82.258,82.26,81.968,82.022,77.208,3410,IS3K.XETRA,IS3K.XETRA
2024-10-24,82.1,82.144,81.936,82.042,77.2268,2481,IS3K.XETRA,IS3K.XETRA
2024-10-25,81.978,82.064,81.928,82.064,77.2476,621,IS3K.XETRA,IS3K.XETRA
2024-10-28,81.96,82.13,81.96,82.048,77.2325,929,IS3K.XETRA,IS3K.XETRA
2024-10-29,82.128,82.306,82.022,82.102,77.2833,1960,IS3K.XETRA,IS3K.XETRA
2024-10-30,82.116,82.116,81.75,81.756,76.9576,1019,IS3K.XETRA,IS3K.XETRA
2024-10-31,81.558,81.644,81.35,81.562,76.775,291,IS3K.XETRA,IS3K.XETRA
2024-11-01,81.546,81.71,81.4,81.556,76.7694,1360,IS3K.XETRA,IS3K.XETRA
2024-11-04,81.372,81.372,81.242,81.364,76.5886,840,IS3K.XETRA,IS3K.XETRA
2024-11-05,81.44,81.44,81.234,81.262,76.4926,1518,IS3K.XETRA,IS3K.XETRA
2024-11-06,82.844,83.428,82.66,82.8,77.9404,7415,IS3K.XETRA,IS3K.XETRA
2024-11-07,82.872,82.872,82.47,82.642,77.7916,1140,IS3K.XETRA,IS3K.XETRA
2024-11-08,82.92,83.28,82.762,83.28,78.3922,3524,IS3K.XETRA,IS3K.XETRA
2024-11-11,83.242,84.062,83.242,83.91,78.9852,897,IS3K.XETRA,IS3K.XETRA
2024-11-12,83.924,84.198,83.924,83.98,79.0511,1683,IS3K.XETRA,IS3K.XETRA
2024-11-13,83.83,84.256,83.598,84.214,79.2714,1596,IS3K.XETRA,IS3K.XETRA
2024-11-14,84.228,84.57,84.112,84.19,79.2488,972,IS3K.XETRA,IS3K.XETRA
2024-11-15,84.218,84.238,83.956,84.106,79.1697,798,IS3K.XETRA,IS3K.XETRA
2024-11-18,84.106,84.292,84.046,84.138,79.1998,676,IS3K.XETRA,IS3K.XETRA
2024-11-19,84.082,84.422,84.038,84.252,79.3071,1949,IS3K.XETRA,IS3K.XETRA
2024-11-20,84.388,84.748,84.344,84.682,79.7119,1711,IS3K.XETRA,IS3K.XETRA
2024-11-21,84.616,85.148,84.6,85.094,80.0997,1032,IS3K.XETRA,IS3K.XETRA
2024-11-22,84.546,85.762,84.546,85.698,80.6683,38054,IS3K.XETRA,IS3K.XETRA
2024-11-25,85.444,85.444,84.88,85.178,80.1788,16102,IS3K.XETRA,IS3K.XETRA
2024-11-26,85.252,85.252,84.994,85.202,80.2014,727,IS3K.XETRA,IS3K.XETRA
2024-11-27,85.028,85.028,84.524,84.524,79.5632,3905,IS3K.XETRA,IS3K.XETRA
2024-11-28,84.458,84.982,84.458,84.866,79.8851,158,IS3K.XETRA,IS3K.XETRA
2024-11-29,84.67,84.948,84.67,84.908,79.9246,1501,IS3K.XETRA,IS3K.XETRA
2024-12-02,85.43,85.6,85.044,85.482,80.4649,3436,IS3K.XETRA,IS3K.XETRA
2024-12-03,85.192,85.274,85.022,85.218,80.2164,611,IS3K.XETRA,IS3K.XETRA
2024-12-04,85.162,85.424,84.87,85.05,80.0583,1802,IS3K.XETRA,IS3K.XETRA
2024-12-05,85.184,85.202,84.644,84.874,79.8926,1716,IS3K.XETRA,IS3K.XETRA
2024-12-06,84.596,84.862,84.524,84.82,79.8418,5683,IS3K.XETRA,IS3K.XETRA
2024-12-09,85.038,85.038,84.578,84.708,79.7364,933,IS3K.XETRA,IS3K.XETRA
2024-12-10,84.882,85.224,84.882,85.224,80.2221,3234,IS3K.XETRA,IS3K.XETRA
2024-12-11,85.302,85.442,85.212,85.416,80.4028,6726,IS3K.XETRA,IS3K.XETRA
